name,value,year,lastValue,rank
Dumitru Teoderescu,23,1994,23,84
İsmet Arıkan,23,1994,23,84
Dumitru Teoderescu,23,1995,23,90
İsmet Arıkan,23,1995,23,90
Reinhard Saftig,23,1995,7,90
Dumitru Teoderescu,23,1996,23,91
İsmet Arıkan,23,1996,23,91
Reinhard Saftig,23,1996,23,91
Dumitru Teoderescu,23,1997,23,91
İsmet Arıkan,23,1997,23,91
Rasim Kara,23,1997,1,91
Reinhard Saftig,23,1997,23,91
Dumitru Teoderescu,23,1998,23,95
İsmet Arıkan,23,1998,23,95
Reinhard Saftig,23,1998,23,95
Dumitru Teoderescu,23,1999,23,97
İsmet Arıkan,23,1999,23,97
Reinhard Saftig,23,1999,23,97
Dumitru Teoderescu,23,2000,23,98
Hans-Peter Briegel,23,2000,NA,98
İsmet Arıkan,23,2000,23,98
Reinhard Saftig,23,2000,23,98
Dumitru Teoderescu,23,2001,23,103
Hans-Peter Briegel,23,2001,23,103
İsmet Arıkan,23,2001,23,103
Mircea Lucescu,23,2001,NA,103
Reinhard Saftig,23,2001,23,103
Dumitru Teoderescu,23,2002,23,106
İsmet Arıkan,23,2002,23,106
Reinhard Saftig,23,2002,23,106
Ali Osman Renklibay,23,2003,22,108
Dumitru Teoderescu,23,2003,23,108
İsmet Arıkan,23,2003,23,108
Reinhard Saftig,23,2003,23,108
Ali Osman Renklibay,23,2004,23,111
Dumitru Teoderescu,23,2004,23,111
İsmet Arıkan,23,2004,23,111
Reinhard Saftig,23,2004,23,111
Ali Osman Renklibay,23,2005,23,112
Dumitru Teoderescu,23,2005,23,112
İsmet Arıkan,23,2005,23,112
Reinhard Saftig,23,2005,23,112
Ali Osman Renklibay,23,2006,23,115
Dumitru Teoderescu,23,2006,23,115
İsmet Arıkan,23,2006,23,115
Reinhard Saftig,23,2006,23,115
Ali Osman Renklibay,23,2007,23,117
Dumitru Teoderescu,23,2007,23,117
İsmet Arıkan,23,2007,23,117
Reinhard Saftig,23,2007,23,117
Ali Osman Renklibay,23,2008,23,119
Dumitru Teoderescu,23,2008,23,119
İsmet Arıkan,23,2008,23,119
Reinhard Saftig,23,2008,23,119
Ali Osman Renklibay,23,2009,23,121
Dumitru Teoderescu,23,2009,23,121
İsmet Arıkan,23,2009,23,121
Reinhard Saftig,23,2009,23,121
Ali Osman Renklibay,23,2010,23,122
Dumitru Teoderescu,23,2010,23,122
İsmet Arıkan,23,2010,23,122
Reinhard Saftig,23,2010,23,122
Ali Osman Renklibay,23,2011,23,122
Dumitru Teoderescu,23,2011,23,122
Frank Rijkaard,23,2011,19,122
İsmet Arıkan,23,2011,23,122
Reinhard Saftig,23,2011,23,122
Ali Osman Renklibay,23,2012,23,124
Dumitru Teoderescu,23,2012,23,124
Frank Rijkaard,23,2012,23,124
İsmet Arıkan,23,2012,23,124
Reinhard Saftig,23,2012,23,124
Ali Osman Renklibay,23,2013,23,125
Dumitru Teoderescu,23,2013,23,125
Frank Rijkaard,23,2013,23,125
İsmet Arıkan,23,2013,23,125
Reinhard Saftig,23,2013,23,125
Ali Osman Renklibay,23,2014,23,125
Dumitru Teoderescu,23,2014,23,125
Frank Rijkaard,23,2014,23,125
Hamza Hamzaoğlu,23,2014,11,125
İsmet Arıkan,23,2014,23,125
Reinhard Saftig,23,2014,23,125
Ali Osman Renklibay,23,2015,23,128
Dumitru Teoderescu,23,2015,23,128
Frank Rijkaard,23,2015,23,128
İsmet Arıkan,23,2015,23,128
Reinhard Saftig,23,2015,23,128
Roberto Carlos,23,2015,16,128
Ali Osman Renklibay,23,2016,23,129
Dumitru Teoderescu,23,2016,23,129
Frank Rijkaard,23,2016,23,129
İsmet Arıkan,23,2016,23,129
Reinhard Saftig,23,2016,23,129
Roberto Carlos,23,2016,23,129
Ali Osman Renklibay,23,2017,23,131
Dumitru Teoderescu,23,2017,23,131
Frank Rijkaard,23,2017,23,131
İsmet Arıkan,23,2017,23,131
Kemal Özdeş,23,2017,11,131
Reinhard Saftig,23,2017,23,131
Roberto Carlos,23,2017,23,131
Ali Osman Renklibay,23,2018,23,135
Dumitru Teoderescu,23,2018,23,135
Frank Rijkaard,23,2018,23,135
İsmet Arıkan,23,2018,23,135
Reinhard Saftig,23,2018,23,135
Roberto Carlos,23,2018,23,135
Ali Osman Renklibay,23,2019,23,136
Dumitru Teoderescu,23,2019,23,136
Frank Rijkaard,23,2019,23,136
İsmet Arıkan,23,2019,23,136
Reinhard Saftig,23,2019,23,136
Roberto Carlos,23,2019,23,136
Sandro Puppo,22,1961,NA,9
Ziya Taner,22,1961,13,9
Cihat Arman,22,1962,13,14
Sandro Puppo,22,1962,22,14
Ziya Taner,22,1962,22,14
Sandro Puppo,22,1963,22,22
Ernst Melchior,22,1964,NA,25
Sandro Puppo,22,1964,22,25
Selahattin Tetik,22,1964,17,25
Ernst Melchior,22,1965,22,27
Sandro Puppo,22,1965,22,27
Ernst Melchior,22,1966,22,28
Sandro Puppo,22,1966,22,28
Bülent Giz,22,1967,13,28
Ernst Melchior,22,1967,22,28
Sandro Puppo,22,1967,22,28
Ernst Melchior,22,1968,22,30
Sandro Puppo,22,1968,22,30
Ernst Melchior,22,1969,22,30
Eşfak Aykaç,22,1969,19,30
Sandro Puppo,22,1969,22,30
Ernst Melchior,22,1970,22,32
Eşfak Aykaç,22,1970,22,32
Muhtar Tucaltan,22,1970,12,32
Sandro Puppo,22,1970,22,32
Ernst Melchior,22,1971,22,35
Eşfak Aykaç,22,1971,22,35
Muhtar Tucaltan,22,1971,22,35
Sandro Puppo,22,1971,22,35
Ernst Melchior,22,1972,22,36
Eşfak Aykaç,22,1972,22,36
Muhtar Tucaltan,22,1972,22,36
Sandro Puppo,22,1972,22,36
Ernst Melchior,22,1973,22,37
Eşfak Aykaç,22,1973,22,37
Muhtar Tucaltan,22,1973,22,37
Sandro Puppo,22,1973,22,37
Ernst Melchior,22,1974,22,40
Eşfak Aykaç,22,1974,22,40
Muhtar Tucaltan,22,1974,22,40
Sandro Puppo,22,1974,22,40
Ernst Melchior,22,1975,22,40
Eşfak Aykaç,22,1975,22,40
Gündüz Tekin Onay,22,1975,15,40
Muhtar Tucaltan,22,1975,22,40
Sandro Puppo,22,1975,22,40
Ernst Melchior,22,1976,22,43
Eşfak Aykaç,22,1976,22,43
Muhtar Tucaltan,22,1976,22,43
Sandro Puppo,22,1976,22,43
Ernst Melchior,22,1977,22,45
Eşfak Aykaç,22,1977,22,45
Muhtar Tucaltan,22,1977,22,45
Sandro Puppo,22,1977,22,45
Ernst Melchior,22,1978,22,47
Eşfak Aykaç,22,1978,22,47
Muhtar Tucaltan,22,1978,22,47
Sandro Puppo,22,1978,22,47
Ernst Melchior,22,1979,22,48
Eşfak Aykaç,22,1979,22,48
Sandro Puppo,22,1979,22,48
Ernst Melchior,22,1980,22,51
Eşfak Aykaç,22,1980,22,51
Sandro Puppo,22,1980,22,51
Candan Dumanlı,22,1981,16,54
Ernst Melchior,22,1981,22,54
Eşfak Aykaç,22,1981,22,54
Sandro Puppo,22,1981,22,54
Candan Dumanlı,22,1982,22,56
Doğan Andaç,22,1982,20,56
Ernst Melchior,22,1982,22,56
Eşfak Aykaç,22,1982,22,56
Sandro Puppo,22,1982,22,56
Candan Dumanlı,22,1983,22,58
Doğan Andaç,22,1983,22,58
Ernst Melchior,22,1983,22,58
Eşfak Aykaç,22,1983,22,58
Sandro Puppo,22,1983,22,58
Doğan Andaç,22,1984,22,61
Ernst Melchior,22,1984,22,61
Eşfak Aykaç,22,1984,22,61
Sandro Puppo,22,1984,22,61
Doğan Andaç,22,1985,22,62
Ernst Melchior,22,1985,22,62
Eşfak Aykaç,22,1985,22,62
Sandro Puppo,22,1985,22,62
Doğan Andaç,22,1986,22,63
Ernst Melchior,22,1986,22,63
Eşfak Aykaç,22,1986,22,63
Milorad Mitroviç,22,1986,8,63
Sandro Puppo,22,1986,22,63
Doğan Andaç,22,1987,22,68
Ernst Melchior,22,1987,22,68
Eşfak Aykaç,22,1987,22,68
Sandro Puppo,22,1987,22,68
Doğan Andaç,22,1988,22,72
Ernst Melchior,22,1988,22,72
Eşfak Aykaç,22,1988,22,72
Gordon Milne,22,1988,NA,72
Sandro Puppo,22,1988,22,72
Turan Bodur,22,1988,20,72
Doğan Andaç,22,1989,22,76
Ernst Melchior,22,1989,22,76
Eşfak Aykaç,22,1989,22,76
Sandro Puppo,22,1989,22,76
Turan Bodur,22,1989,22,76
Doğan Andaç,22,1990,22,79
Ernst Melchior,22,1990,22,79
Eşfak Aykaç,22,1990,22,79
Sandro Puppo,22,1990,22,79
Turan Bodur,22,1990,22,79
Doğan Andaç,22,1991,22,79
Ernst Melchior,22,1991,22,79
Eşfak Aykaç,22,1991,22,79
Sandro Puppo,22,1991,22,79
Turan Bodur,22,1991,22,79
Doğan Andaç,22,1992,22,82
Ernst Melchior,22,1992,22,82
Eşfak Aykaç,22,1992,22,82
Sandro Puppo,22,1992,22,82
Turan Bodur,22,1992,22,82
Doğan Andaç,22,1993,22,85
Ernst Melchior,22,1993,22,85
Eşfak Aykaç,22,1993,22,85
Sandro Puppo,22,1993,22,85
Turan Bodur,22,1993,22,85
Doğan Andaç,22,1994,22,86
Ernst Melchior,22,1994,22,86
Eşfak Aykaç,22,1994,22,86
Reiner Hollman,22,1994,NA,86
Sandro Puppo,22,1994,22,86
Turan Bodur,22,1994,22,86
Doğan Andaç,22,1995,22,93
Ernst Melchior,22,1995,22,93
Eşfak Aykaç,22,1995,22,93
Reiner Hollman,22,1995,22,93
Sandro Puppo,22,1995,22,93
Turan Bodur,22,1995,22,93
Zafer Göncüler,22,1995,15,93
Doğan Andaç,22,1996,22,94
Ernst Melchior,22,1996,22,94
Eşfak Aykaç,22,1996,22,94
Reiner Hollman,22,1996,22,94
Sandro Puppo,22,1996,22,94
Turan Bodur,22,1996,22,94
Zafer Göncüler,22,1996,22,94
Doğan Andaç,22,1997,22,95
Ernst Melchior,22,1997,22,95
Eşfak Aykaç,22,1997,22,95
Reiner Hollman,22,1997,22,95
Sandro Puppo,22,1997,22,95
Turan Bodur,22,1997,22,95
Zafer Göncüler,22,1997,22,95
Ali Osman Renklibay,22,1998,17,98
Doğan Andaç,22,1998,22,98
Ernst Melchior,22,1998,22,98
Eşfak Aykaç,22,1998,22,98
Reiner Hollman,22,1998,22,98
Sandro Puppo,22,1998,22,98
Turan Bodur,22,1998,22,98
Zafer Göncüler,22,1998,22,98
Ali Osman Renklibay,22,1999,22,100
Doğan Andaç,22,1999,22,100
Ernst Melchior,22,1999,22,100
Eşfak Aykaç,22,1999,22,100
Joachim Löw,22,1999,NA,100
Reiner Hollman,22,1999,22,100
Sandro Puppo,22,1999,22,100
Turan Bodur,22,1999,22,100
Zafer Göncüler,22,1999,22,100
Ali Osman Renklibay,22,2000,22,102
Doğan Andaç,22,2000,22,102
Ernst Melchior,22,2000,22,102
Eşfak Aykaç,22,2000,22,102
Joachim Löw,22,2000,22,102
Reiner Hollman,22,2000,22,102
Sandro Puppo,22,2000,22,102
Turan Bodur,22,2000,22,102
Zafer Göncüler,22,2000,22,102
Ali Osman Renklibay,22,2001,22,108
Doğan Andaç,22,2001,22,108
Ernst Melchior,22,2001,22,108
Eşfak Aykaç,22,2001,22,108
Joachim Löw,22,2001,22,108
Reiner Hollman,22,2001,22,108
Sandro Puppo,22,2001,22,108
Turan Bodur,22,2001,22,108
Zafer Göncüler,22,2001,22,108
Ali Osman Renklibay,22,2002,22,109
Doğan Andaç,22,2002,22,109
Ernst Melchior,22,2002,22,109
Eşfak Aykaç,22,2002,22,109
Joachim Löw,22,2002,22,109
Reiner Hollman,22,2002,22,109
Sandro Puppo,22,2002,22,109
Turan Bodur,22,2002,22,109
Zafer Göncüler,22,2002,22,109
Doğan Andaç,22,2003,22,112
Ernst Melchior,22,2003,22,112
Eşfak Aykaç,22,2003,22,112
Joachim Löw,22,2003,22,112
Reiner Hollman,22,2003,22,112
Sandro Puppo,22,2003,22,112
Turan Bodur,22,2003,22,112
Werner Lorant,22,2003,13,112
Zafer Göncüler,22,2003,22,112
Doğan Andaç,22,2004,22,115
Ernst Melchior,22,2004,22,115
Eşfak Aykaç,22,2004,22,115
Joachim Löw,22,2004,22,115
Reiner Hollman,22,2004,22,115
Sandro Puppo,22,2004,22,115
Turan Bodur,22,2004,22,115
Werner Lorant,22,2004,22,115
Zafer Göncüler,22,2004,22,115
Doğan Andaç,22,2005,22,116
Ernst Melchior,22,2005,22,116
Eşfak Aykaç,22,2005,22,116
Joachim Löw,22,2005,22,116
Reiner Hollman,22,2005,22,116
Sandro Puppo,22,2005,22,116
Turan Bodur,22,2005,22,116
Werner Lorant,22,2005,22,116
Zafer Göncüler,22,2005,22,116
Doğan Andaç,22,2006,22,119
Ernst Melchior,22,2006,22,119
Eşfak Aykaç,22,2006,22,119
Joachim Löw,22,2006,22,119
Reiner Hollman,22,2006,22,119
Sandro Puppo,22,2006,22,119
Turan Bodur,22,2006,22,119
Zafer Göncüler,22,2006,22,119
Doğan Andaç,22,2007,22,121
Ernst Melchior,22,2007,22,121
Eşfak Aykaç,22,2007,22,121
Joachim Löw,22,2007,22,121
Reiner Hollman,22,2007,22,121
Sandro Puppo,22,2007,22,121
Turan Bodur,22,2007,22,121
Zafer Göncüler,22,2007,22,121
Doğan Andaç,22,2008,22,123
Ernst Melchior,22,2008,22,123
Eşfak Aykaç,22,2008,22,123
Joachim Löw,22,2008,22,123
Reiner Hollman,22,2008,22,123
Sandro Puppo,22,2008,22,123
Turan Bodur,22,2008,22,123
Zafer Göncüler,22,2008,22,123
Doğan Andaç,22,2009,22,125
Ernst Melchior,22,2009,22,125
Eşfak Aykaç,22,2009,22,125
Joachim Löw,22,2009,22,125
Reiner Hollman,22,2009,22,125
Sandro Puppo,22,2009,22,125
Turan Bodur,22,2009,22,125
Zafer Göncüler,22,2009,22,125
Doğan Andaç,22,2010,22,126
Ernst Melchior,22,2010,22,126
Eşfak Aykaç,22,2010,22,126
Joachim Löw,22,2010,22,126
Reiner Hollman,22,2010,22,126
Sandro Puppo,22,2010,22,126
Turan Bodur,22,2010,22,126
Zafer Göncüler,22,2010,22,126
Doğan Andaç,22,2011,22,127
Ernst Melchior,22,2011,22,127
Eşfak Aykaç,22,2011,22,127
Joachim Löw,22,2011,22,127
Reiner Hollman,22,2011,22,127
Sandro Puppo,22,2011,22,127
Turan Bodur,22,2011,22,127
Zafer Göncüler,22,2011,22,127
Doğan Andaç,22,2012,22,129
Ernst Melchior,22,2012,22,129
Eşfak Aykaç,22,2012,22,129
Joachim Löw,22,2012,22,129
Reiner Hollman,22,2012,22,129
Sandro Puppo,22,2012,22,129
Turan Bodur,22,2012,22,129
Zafer Göncüler,22,2012,22,129
Doğan Andaç,22,2013,22,130
Ernst Melchior,22,2013,22,130
Eşfak Aykaç,22,2013,22,130
Joachim Löw,22,2013,22,130
Michael Skibbe,22,2013,20,130
Reiner Hollman,22,2013,22,130
Sandro Puppo,22,2013,22,130
Turan Bodur,22,2013,22,130
Zafer Göncüler,22,2013,22,130
Doğan Andaç,22,2014,22,131
Ernst Melchior,22,2014,22,131
Eşfak Aykaç,22,2014,22,131
Joachim Löw,22,2014,22,131
Michael Skibbe,22,2014,22,131
Reiner Hollman,22,2014,22,131
Sandro Puppo,22,2014,22,131
Turan Bodur,22,2014,22,131
Zafer Göncüler,22,2014,22,131
Doğan Andaç,22,2015,22,134
Ernst Melchior,22,2015,22,134
Eşfak Aykaç,22,2015,22,134
İsmail Kartal,22,2015,NA,134
Joachim Löw,22,2015,22,134
Reiner Hollman,22,2015,22,134
Sandro Puppo,22,2015,22,134
Turan Bodur,22,2015,22,134
Zafer Göncüler,22,2015,22,134
Doğan Andaç,22,2016,22,135
Ernst Melchior,22,2016,22,135
Eşfak Aykaç,22,2016,22,135
İsmail Kartal,22,2016,22,135
Joachim Löw,22,2016,22,135
Reiner Hollman,22,2016,22,135
Sandro Puppo,22,2016,22,135
Turan Bodur,22,2016,22,135
Vitor Pereira,22,2016,NA,135
Zafer Göncüler,22,2016,22,135
Doğan Andaç,22,2017,22,138
Ernst Melchior,22,2017,22,138
Eşfak Aykaç,22,2017,22,138
Hakan Kutlu,22,2017,20,138
Joachim Löw,22,2017,22,138
Reiner Hollman,22,2017,22,138
Sandro Puppo,22,2017,22,138
Turan Bodur,22,2017,22,138
Vitor Pereira,22,2017,22,138
Zafer Göncüler,22,2017,22,138
Doğan Andaç,22,2018,22,141
Ernst Melchior,22,2018,22,141
Eşfak Aykaç,22,2018,22,141
Hakan Kutlu,22,2018,22,141
Joachim Löw,22,2018,22,141
Reiner Hollman,22,2018,22,141
Sandro Puppo,22,2018,22,141
Turan Bodur,22,2018,22,141
Vitor Pereira,22,2018,22,141
Zafer Göncüler,22,2018,22,141
Doğan Andaç,22,2019,22,142
Ernst Melchior,22,2019,22,142
Eşfak Aykaç,22,2019,22,142
Hakan Kutlu,22,2019,22,142
Joachim Löw,22,2019,22,142
Reiner Hollman,22,2019,22,142
